congress_num,icpsr_id,state_code,congressional_district_num,state,party_code,name,dim1,dim2,dim1_se,dim2_se,correlation_dim1_dim2_se,log_likelihood,num_votes,num_classification_errors,geom_mean_prob
8,1118,51,0,KENTUCK,200,BROWN  J.,-0.265,-0.657,0.0853,0.157,0.2317,-32.71505,98,18,0.716
8,8678,52,0,MARYLAN,200,SMITH  S.,-0.037,0.35,0.0691,0.1218,-0.0734,-44.75265,130,18,0.709
8,10396,52,0,MARYLAN,200,WRIGHT  R.,0.081,0.997,0.1146,0.1106,0.1032,-29.50315,115,15,0.774
8,7428,3,0,MASSACH,1,PICKERING,0.643,-0.65,0.1203,0.0651,0.3737,-25.87255,129,13,0.818
8,34,3,0,MASSACH,1,ADAMS  J.Q.,0.621,0.569,0.0921,0.0853,-0.2262,-50.70931,130,28,0.677
8,7493,4,0,NEW HAM,1,PLUMER  W.,0.997,-0.079,0.3296,0.177,0.7983,-52.87781,133,16,0.672
8,7048,4,0,NEW HAM,1,OLCOTT  S.,0.725,-0.686,0.2113,0.106,0.6347,-17.42975,133,6,0.877
8,2440,12,0,NEW JER,1,DAYTON  J.,0.423,0.44,0.0794,0.0888,0.1508,-38.431,116,20,0.718
8,1974,12,0,NEW JER,200,CONDIT  J.,-0.524,0.226,0.0972,0.157,-0.1806,-36.13184,101,22,0.699
8,351,13,0,NEW YOR,200,BAILEY  T.,-0.085,0.641,0.1676,0.2245,0.0111,-5.39437,29,1,0.83
8,8647,13,0,NEW YOR,200,SMITH  J.,-0.12,-0.257,0.0735,0.1678,-0.1199,-22.17358,69,9,0.725
8,6577,13,0,NEW YOR,200,MITCHILL,0.185,0.983,0.0857,0.1419,0.1267,-7.83448,25,4,0.731
8,233,13,0,NEW YOR,200,ARMSTRONG,-0.18,-0.465,0.073,0.1628,0.201,-25.15675,62,13,0.666
8,3342,47,0,NORTH C,200,FRANKLIN,-0.256,-0.335,0.0387,0.058,0.0105,-15.32505,44,10,0.706
8,8977,47,0,NORTH C,200,STONE  D.,-0.339,-0.941,0.1615,0.1061,-0.0474,-41.56875,136,14,0.737
8,8645,24,0,OHIO,200,SMITH  J.,-0.243,0.304,0.0556,0.1358,-0.1058,-46.96061,129,25,0.695
8,10379,24,0,OHIO,200,WORTHINGTON,-0.295,-0.75,0.1185,0.1322,0.1911,-37.15331,93,18,0.671
8,5744,14,0,PENNSYL,200,LOGAN  G.,-0.167,-0.496,0.0804,0.1025,0.1853,-48.42344,126,24,0.681
8,5890,14,0,PENNSYL,200,MACLAY  S.,-0.342,-0.73,0.1,0.0922,0.0477,-43.13754,119,18,0.696
8,2903,5,0,RHODE I,200,ELLERY  C.,-0.58,-0.815,0.1063,0.1979,-0.3898,-43.86093,132,24,0.717
8,7559,5,0,RHODE I,200,POTTER  S.,-0.406,-0.913,0.1462,0.1654,-0.1119,-43.39439,124,23,0.705
8,4656,5,0,RHODE I,200,HOWLAND  B.,-0.279,-0.233,0.075,0.0919,0.3702,-17.54589,73,10,0.786
8,9088,48,0,SOUTH C,200,SUMTER  T.,-0.46,-0.844,0.0949,0.1109,0.0543,-8.01149,37,3,0.805
8,174,54,0,TENNESS,200,ANDERSON,-0.364,0.172,0.0287,0.0522,0.0109,-35.37406,135,16,0.769
8,1888,54,0,TENNESS,200,COCKE  W.,-0.635,0.14,0.0604,0.1152,-0.2295,-29.60246,104,14,0.752
8,8639,6,0,VERMONT,200,SMITH  I.,-0.07,-0.378,0.1,0.0993,-0.0426,-40.6417,108,22,0.686
8,956,6,0,VERMONT,200,BRADLEY  S.,-0.037,-0.258,0.0518,0.0709,-0.0751,-45.90343,105,24,0.646
8,6913,40,0,VIRGINI,200,NICHOLAS,-0.265,-0.515,0.0481,0.0939,0.1948,-45.73994,115,27,0.672
8,6063,40,0,VIRGINI,200,MASON  S.T.,-0.372,-0.451,0.1519,0.3069,0.1745,-13.74177,31,6,0.642
8,6625,40,0,VIRGINI,200,MOORE  A.,-0.441,-0.347,0.0753,0.1153,0.1374,-19.50209,76,10,0.774
9,4433,1,0,CONNECT,1,HILLHOUSE J,0.731,-0.409,0.1136,0.1202,0.022,-18.33849,79,9,0.793
9,9452,1,0,CONNECT,1,TRACY  U.,0.773,0.145,0.1439,0.1578,0.3525,-20.18555,75,7,0.764
9,10043,11,0,DELAWAR,1,WHITE  S.,0.579,0.154,0.0706,0.108,0.2496,-13.00104,73,3,0.837
9,524,11,0,DELAWAR,1,BAYARD J.A.,0.518,-0.29,0.0855,0.1629,0.1014,-7.14278,50,2,0.867
9,379,44,0,GEORGIA,200,BALDWIN  A.,-0.357,-0.572,0.05,0.0863,-0.0063,-22.18415,70,12,0.728
9,9366,51,0,KENTUCK,200,THRUSTON B.,-0.047,0.37,0.0481,0.137,-0.0462,-25.44422,66,12,0.68
9,20,51,0,KENTUCK,200,ADAIR  J.,0.102,-0.995,0.1226,0.2009,0.1287,-16.35536,57,8,0.751
9,8678,52,0,MARYLAN,200,SMITH  S.,-0.046,0.347,0.0593,0.1026,-0.0836,-31.71725,79,15,0.669
9,10396,52,0,MARYLAN,200,WRIGHT  R.,0.081,0.997,0.1146,0.1106,0.1032,-19.81152,54,14,0.693
9,7428,3,0,MASSACH,1,PICKERING T,0.643,-0.65,0.1203,0.0651,0.3737,-15.61234,84,7,0.83
9,34,3,0,MASSACH,1,ADAMS  J.Q.,0.621,0.569,0.0921,0.0853,-0.2262,-22.60522,83,13,0.762
9,3610,4,0,NEW HAM,200,GILMAN  N.,0.247,0.329,0.0389,0.1193,0.3327,-23.04635,80,10,0.75
9,7493,4,0,NEW HAM,1,PLUMER  W.,0.997,-0.079,0.3296,0.177,0.7983,-33.07009,84,20,0.675
9,1974,12,0,NEW JER,200,CONDIT  J.,-0.538,0.189,0.0762,0.1302,-0.158,-16.90169,81,6,0.812
9,5303,12,0,NEW JER,200,KITCHELL A.,-0.627,0.136,0.0874,0.1529,0.0353,-14.8816,83,6,0.836
9,8647,13,0,NEW YOR,200,SMITH  J.,-0.186,-0.156,0.0733,0.1209,-0.0695,-35.70552,75,15,0.621
9,6577,13,0,NEW YOR,200,MITCHILL S.,0.185,0.983,0.0857,0.1419,0.1267,-26.48268,75,13,0.703
9,9517,47,0,NORTH C,200,TURNER  J.,-0.571,-0.821,0.118,0.1341,-0.0936,-18.51667,74,9,0.779
9,8977,47,0,NORTH C,200,STONE  D.,-0.339,-0.941,0.1615,0.1061,-0.0474,-23.21552,50,13,0.629
9,10379,24,0,OHIO,200,WORTHINGTON,-0.338,-0.628,0.1075,0.0966,0.1747,-33.5828,80,14,0.657
9,8645,24,0,OHIO,200,SMITH  J.,-0.243,0.304,0.0556,0.1358,-0.1058,-39.4958,65,20,0.545
9,5890,14,0,PENNSYL,200,MACLAY  S.,-0.342,-0.73,0.1,0.0922,0.0477,-18.88276,81,7,0.792
9,5744,14,0,PENNSYL,200,LOGAN  G.,-0.167,-0.496,0.0804,0.1025,0.1853,-24.74208,73,11,0.713
9,3104,5,0,RHODE I,200,FENNER  J.,-0.365,-0.361,0.1429,0.2094,-0.2854,-10.14604,45,5,0.798
9,4656,5,0,RHODE I,200,HOWLAND  B.,-0.279,-0.233,0.075,0.0919,0.3702,-17.88353,78,6,0.795
9,9088,48,0,SOUTH C,200,SUMTER  T.,-0.368,-0.866,0.1004,0.0714,-0.0122,-21.94845,74,13,0.743
9,3423,48,0,SOUTH C,200,GAILLARD J.,-0.437,-0.437,0.1504,0.1037,-0.0097,-18.8801,73,10,0.772
9,174,54,0,TENNESS,200,ANDERSON J.,-0.363,0.066,0.0334,0.0434,0.0137,-18.59792,60,10,0.733
9,8608,54,0,TENNESS,200,SMITH  D.,-0.354,0.105,0.0818,0.1656,-0.241,-17.79629,79,7,0.798
9,956,6,0,VERMONT,200,BRADLEY S.R,-0.001,-0.295,0.0632,0.0527,-0.0867,-32.73429,70,17,0.626
9,8639,6,0,VERMONT,200,SMITH  I.,-0.07,-0.378,0.1,0.0993,-0.0426,-38.7246,81,21,0.62
9,6625,40,0,VIRGINI,200,MOORE  A.,-0.441,-0.347,0.0753,0.1153,0.1374,-19.28985,80,9,0.786
10,4433,1,0,CONNECT,1,HILLHOUSE J,0.824,-0.644,0.1271,0.1453,-0.0132,-9.8052,79,3,0.883
10,3678,1,0,CONNECT,1,GOODRICH C.,0.785,-0.2,0.0877,0.1045,0.346,-11.10335,79,2,0.869
10,10043,11,0,DELAWAR,1,WHITE  S.,0.579,0.154,0.0706,0.108,0.2496,-23.42549,77,10,0.738
10,524,11,0,DELAWAR,1,BAYARD J.A.,0.51,-0.318,0.0558,0.1151,0.2575,-7.01717,36,4,0.823
10,6472,44,0,GEORGIA,200,MILLEDGE J.,-0.404,-0.439,0.1055,0.1717,0.2361,-27.94136,82,17,0.711
10,2165,44,0,GEORGIA,200,CRAWFORD W.,-0.462,-0.887,0.1569,0.0852,-0.1861,-23.36505,77,11,0.738
10,7525,51,0,KENTUCK,200,POPE  J.,-0.073,0.178,0.0739,0.0895,-0.0925,-34.71931,76,17,0.633
10,9366,51,0,KENTUCK,200,THRUSTON B.,-0.047,0.37,0.0481,0.137,-0.0462,-21.87651,72,12,0.738
10,8678,52,0,MARYLAN,200,SMITH  S.,-0.055,0.343,0.0497,0.0844,-0.0985,-18.45571,67,8,0.759
10,7792,52,0,MARYLAN,200,REED  P.,0.406,-0.124,0.0523,0.1016,0.1566,-22.40577,65,10,0.708
10,7428,3,0,MASSACH,1,PICKERING T,0.643,-0.65,0.1203,0.0651,0.3737,-9.12884,77,2,0.888
10,34,3,0,MASSACH,1,ADAMS  J.Q.,0.621,0.569,0.0921,0.0853,-0.2262,-14.43163,38,9,0.684
10,5726,3,0,MASSACH,1,LLOYD  J.,0.99,-0.197,0.1445,0.1678,0.0569,-4.4422,38,1,0.89
10,3610,4,0,NEW HAM,200,GILMAN  N.,0.354,0.321,0.0454,0.0873,0.3387,-31.32673,80,16,0.676
10,7200,4,0,NEW HAM,200,PARKER  N.,0.495,0.869,0.1547,0.1273,-0.1406,-21.26704,56,15,0.684
10,1974,12,0,NEW JER,200,CONDIT  J.,-0.551,0.152,0.0582,0.108,-0.1431,-19.5177,83,7,0.79
10,5303,12,0,NEW JER,200,KITCHELL A.,-0.627,0.136,0.0874,0.1529,0.0353,-15.06077,79,7,0.826
10,8647,13,0,NEW YOR,200,SMITH  J.,-0.252,-0.054,0.076,0.0813,-0.1342,-29.11564,77,15,0.685
10,6577,13,0,NEW YOR,200,MITCHILL S.,0.185,0.983,0.0857,0.1419,0.1267,-26.03299,70,17,0.689
10,9517,47,0,NORTH C,200,TURNER  J.,-0.571,-0.821,0.1229,0.1175,-0.1491,-22.20163,81,9,0.76
10,3342,47,0,NORTH C,200,FRANKLIN J.,-0.331,-0.37,0.0665,0.0559,0.0799,-17.70554,55,7,0.725
10,9380,24,0,OHIO,200,TIFFIN  E.,-0.412,0.157,0.1136,0.2559,0.0605,-14.62364,66,8,0.801
10,6408,24,0,OHIO,200,MEIGS  R.J.,0.117,0.734,0.1058,0.1602,0.1939,-7.20254,26,4,0.758
10,3805,14,0,PENNSYL,200,GREGG  A.,-0.111,0.153,0.0648,0.0758,0.0033,-26.1824,81,12,0.724
10,5890,14,0,PENNSYL,200,MACLAY  S.,-0.342,-0.73,0.1,0.0922,0.0477,-17.29441,41,7,0.656
10,4656,5,0,RHODE I,200,HOWLAND  B.,-0.279,-0.233,0.075,0.0919,0.3702,-26.68742,78,12,0.71
10,6076,5,0,RHODE I,200,MATHEWSON E,0.03,0.188,0.0501,0.0942,0.2671,-35.97734,75,23,0.619
10,3423,48,0,SOUTH C,200,GAILLARD J.,-0.399,-0.425,0.138,0.0845,-0.0427,-24.1303,79,13,0.737
10,9088,48,0,SOUTH C,200,SUMTER  T.,-0.276,-0.888,0.1201,0.0901,0.2212,-25.0873,78,13,0.725
10,8608,54,0,TENNESS,200,SMITH  D.,-0.354,0.105,0.0818,0.1656,-0.241,-18.45044,76,8,0.784
10,174,54,0,TENNESS,200,ANDERSON J.,-0.361,-0.04,0.0507,0.0501,-0.0017,-38.03569,79,20,0.618
10,956,6,0,VERMONT,200,BRADLEY S.R,0.035,-0.332,0.0757,0.0528,-0.0925,-33.45344,62,18,0.583
10,7985,6,0,VERMONT,200,ROBINSON J.,-0.581,0.373,0.0614,0.0977,-0.0728,-17.90238,72,10,0.78
10,3582,40,0,VIRGINI,200,GILES  W.B.,-0.055,0.317,0.0686,0.1013,0.0413,-12.36767,51,7,0.785
10,6625,40,0,VIRGINI,200,MOORE  A.,-0.441,-0.347,0.0753,0.1153,0.1374,-22.03326,60,14,0.693
11,3678,1,0,CONNECT,1,GOODRICH C.,0.785,-0.2,0.0877,0.1045,0.346,-33.65695,157,12,0.807
11,4433,1,0,CONNECT,1,HILLHOUSE J,0.917,-0.878,0.1417,0.174,-0.0394,-27.77,107,11,0.771
11,2316,1,0,CONNECT,1,DANA  S.W.,0.923,0.172,0.3141,0.2316,0.5042,-9.48196,35,4,0.763
11,524,11,0,DELAWAR,1,BAYARD J.A.,0.502,-0.345,0.0471,0.1022,0.1171,-33.46617,120,19,0.757
11,4586,11,0,DELAWAR,1,HORSEY  O.,0.854,-0.294,0.1328,0.1212,0.1867,-31.20381,126,17,0.781
11,2165,44,0,GEORGIA,200,CRAWFORD W.,-0.462,-0.887,0.1569,0.0852,-0.1861,-47.54049,140,20,0.712
11,9157,44,0,GEORGIA,200,TAIT  C.,-0.516,-0.456,0.1202,0.103,-0.0082,-45.19399,134,25,0.714
11,7525,51,0,KENTUCK,200,POPE  J.,-0.073,0.178,0.0739,0.0895,-0.0925,-64.71323,126,40,0.598
11,1810,51,0,KENTUCK,200,CLAY  H.,0.82,1.27,0.1461,0.0948,0.3175,-54.97903,112,35,0.612
11,8678,52,0,MARYLAN,200,SMITH  S.,-0.065,0.34,0.041,0.066,-0.1212,-54.47573,146,26,0.689
11,7792,52,0,MARYLAN,200,REED  P.,0.406,-0.124,0.0523,0.1016,0.1566,-71.6804,143,29,0.606
11,7428,3,0,MASSACH,1,PICKERING T,0.643,-0.65,0.1203,0.0651,0.3737,-38.19298,159,16,0.786
11,5726,3,0,MASSACH,1,LLOYD  J.,0.83,-0.075,0.1152,0.1271,0.103,-49.36092,155,24,0.727
11,3610,4,0,NEW HAM,200,GILMAN  N.,0.461,0.314,0.0721,0.0728,0.3301,-48.80928,152,23,0.725
11,7200,4,0,NEW HAM,200,PARKER  N.,0.495,0.869,0.1547,0.1273,-0.1406,-9.86306,38,3,0.771
11,2292,4,0,NEW HAM,200,CUTTS  C.,-0.47,0.127,0.0946,0.1105,-0.3533,-12.11609,40,7,0.739
11,5421,12,0,NEW JER,200,LAMBERT  J.,0.55,0.835,0.1653,0.0787,-0.0643,-92.91596,161,52,0.562
11,1974,12,0,NEW JER,200,CONDIT  J.,-0.565,0.116,0.0469,0.093,-0.1821,-67.60474,150,43,0.637
11,8647,13,0,NEW YOR,200,SMITH  J.,-0.317,0.047,0.0805,0.0666,-0.3238,-91.52824,155,63,0.554
11,3539,13,0,NEW YOR,200,GERMAN  O.,0.669,0.743,0.1654,0.0959,-0.1475,-55.65342,143,25,0.678
11,3342,47,0,NORTH C,200,FRANKLIN J.,-0.406,-0.404,0.0988,0.0783,0.0012,-51.36478,159,21,0.724
11,9517,47,0,NORTH C,200,TURNER  J.,-0.571,-0.821,0.1426,0.1113,-0.068,-51.19117,145,22,0.703
11,6408,24,0,OHIO,200,MEIGS  R.J.,0.117,0.734,0.1058,0.1602,0.1939,-30.53233,91,15,0.715
11,1442,24,0,OHIO,200,CAMPBELL A.,-0.294,0.037,0.0852,0.091,-0.4564,-46.90521,96,24,0.613
11,10379,24,0,OHIO,200,WORTHINGTON,-0.38,-0.506,0.0989,0.08,0.0524,-20.26574,46,11,0.644
11,3805,14,0,PENNSYL,200,GREGG  A.,-0.111,0.153,0.0648,0.0758,0.0033,-67.57658,147,43,0.631
11,5594,14,0,PENNSYL,200,LEIB  M.,-0.166,0.529,0.0633,0.1598,-0.1229,-56.74537,147,27,0.68
11,6076,5,0,RHODE I,200,MATHEWSON E,0.03,0.188,0.0501,0.0942,0.2671,-46.901,132,23,0.701
11,1633,5,0,RHODE I,1,CHAMPLIN C.,0.885,0.113,0.1737,0.185,0.127,-29.84835,115,17,0.771
11,3423,48,0,SOUTH C,200,GAILLARD J.,-0.361,-0.412,0.1258,0.0654,-0.0806,-53.71747,154,23,0.706
11,9088,48,0,SOUTH C,200,SUMTER  T.,-0.184,-0.91,0.1483,0.1461,0.3104,-33.61305,90,14,0.688
11,9216,48,0,SOUTH C,200,TAYLOR  J.,-0.449,-0.512,0.1139,0.0865,0.0637,-10.42602,50,5,0.812
11,174,54,0,TENNESS,200,ANDERSON J.,-0.359,-0.145,0.0719,0.0672,-0.0285,-58.7821,140,32,0.657
11,10061,54,0,TENNESS,200,WHITESIDE J,-0.607,0.169,0.1288,0.1519,0.3018,-51.93473,145,26,0.699
11,956,6,0,VERMONT,200,BRADLEY S.R,0.071,-0.369,0.0887,0.0713,-0.0926,-70.35838,122,36,0.562
11,7985,6,0,VERMONT,200,ROBINSON J.,-0.581,0.373,0.0614,0.0977,-0.0728,-34.12782,124,14,0.759
11,3582,40,0,VIRGINI,200,GILES  W.B.,-0.055,0.317,0.0686,0.1013,0.0413,-57.0972,86,23,0.515
11,1007,40,0,VIRGINI,200,BRENT  R.,-0.553,-0.039,0.0896,0.1012,-0.1324,-44.80936,102,27,0.644
12,3678,1,0,CONNECT,1,GOODRICH,0.785,-0.2,0.0877,0.1045,0.346,-26.56504,192,9,0.871
12,2316,1,0,CONNECT,1,DANA  S.W.,0.929,-0.092,0.301,0.1434,0.6147,-34.8838,133,16,0.769
12,4586,11,0,DELAWAR,1,HORSEY  O.,0.742,-0.219,0.1218,0.0891,0.2245,-18.77548,142,6,0.876
12,524,11,0,DELAWAR,1,BAYARD  J.,0.494,-0.373,0.0681,0.1338,-0.2794,-30.26921,151,12,0.818
12,2165,44,0,GEORGIA,200,CRAWFORD,-0.462,-0.887,0.1569,0.0852,-0.1861,-47.36681,192,24,0.781
12,9157,44,0,GEORGIA,200,TAIT  C.,-0.461,-0.389,0.1113,0.0744,-0.0537,-77.19051,196,20,0.674
12,7525,51,0,KENTUCK,200,POPE  J.,-0.073,0.178,0.0739,0.0895,-0.0925,-69.59501,162,35,0.651
12,685,51,0,KENTUCK,200,BIBB  G.M.,-0.333,-1.029,0.131,0.1958,0.0473,-50.11192,180,25,0.757
12,5916,45,0,LOUISIA,200,MAGRUDER,-0.33,-0.368,0.1305,0.2105,-0.5963,-17.37346,62,9,0.756
12,7543,45,0,LOUISIA,200,POSEY  T.,-0.508,0.301,0.1451,0.3266,-0.6058,-7.90829,39,3,0.816
12,1111,45,0,LOUISIA,200,BROWN  J.,-0.078,-0.685,0.1717,0.1478,-0.2173,-8.13827,37,3,0.803
12,8678,52,0,MARYLAN,200,SMITH  S.,-0.074,0.336,0.032,0.0495,-0.1546,-54.42621,179,26,0.738
12,7792,52,0,MARYLAN,200,REED  P.,0.406,-0.124,0.0523,0.1016,0.1566,-49.78983,157,25,0.728
12,5726,3,0,MASSACH,1,LLOYD  J.,0.669,0.047,0.0912,0.0923,0.0982,-35.05366,181,14,0.824
12,9650,3,0,MASSACH,200,VARNUM  J.,-0.492,-0.871,0.1829,0.0636,0.1123,-74.92387,194,41,0.68
12,2292,4,0,NEW HAM,200,CUTTS  C.,-0.47,0.127,0.0946,0.1105,-0.3533,-37.15796,169,13,0.803
12,3610,4,0,NEW HAM,200,GILMAN  N.,0.568,0.306,0.1045,0.0843,0.3211,-31.05463,183,14,0.844
12,5421,12,0,NEW JER,200,LAMBERT  J.,0.55,0.835,0.1653,0.0787,-0.0643,-48.25843,174,28,0.758
12,1974,12,0,NEW JER,200,CONDIT  J.,-0.578,0.079,0.047,0.0904,-0.3196,-43.61552,107,20,0.665
12,8647,13,0,NEW YOR,200,SMITH  J.,-0.383,0.149,0.088,0.0891,-0.3901,-66.31255,188,28,0.703
12,3539,13,0,NEW YOR,200,GERMAN  O.,0.669,0.743,0.1654,0.0959,-0.1475,-34.81608,175,16,0.82
12,3342,47,0,NORTH C,200,FRANKLIN,-0.481,-0.439,0.1324,0.1115,-0.0791,-49.72641,172,24,0.749
12,9517,47,0,NORTH C,200,TURNER  J.,-0.571,-0.821,0.1721,0.117,0.2965,-45.71547,183,22,0.779
12,10379,24,0,OHIO,200,WORTHINGTON,-0.423,-0.385,0.0955,0.0937,-0.0869,-91.88711,180,47,0.6
12,1442,24,0,OHIO,200,CAMPBELL,-0.294,0.037,0.0852,0.091,-0.4564,-31.6833,88,19,0.698
12,5594,14,0,PENNSYL,200,LEIB  M.,-0.166,0.529,0.0633,0.1598,-0.1229,-67.24058,180,32,0.688
12,3805,14,0,PENNSYL,200,GREGG  A.,-0.111,0.153,0.0648,0.0758,0.0033,-68.47413,150,24,0.634
12,4651,5,0,RHODE I,200,HOWELL  J.,-0.394,0.333,0.0748,0.1006,-0.3311,-64.44699,195,32,0.719
12,4762,5,0,RHODE I,1,HUNTER  W.,0.864,-0.397,0.1349,0.1349,0.2243,-33.25826,155,15,0.807
12,3423,48,0,SOUTH C,200,GAILLARD,-0.323,-0.4,0.114,0.0487,-0.1096,-62.45837,178,34,0.704
12,9216,48,0,SOUTH C,200,TAYLOR  J.,-0.449,-0.512,0.1139,0.0865,0.0637,-61.61174,190,21,0.723
12,174,54,0,TENNESS,200,ANDERSON,-0.357,-0.251,0.0945,0.0897,-0.0522,-39.95804,148,18,0.763
12,1448,54,0,TENNESS,200,CAMPBELL,-0.583,0.176,0.0694,0.1253,-0.4242,-31.56366,162,13,0.823
12,7985,6,0,VERMONT,200,ROBINSON,-0.581,0.373,0.0614,0.0977,-0.0728,-39.64481,162,19,0.783
12,956,6,0,VERMONT,200,BRADLEY  S.,0.107,-0.406,0.1022,0.0982,-0.0906,-55.03531,119,26,0.63
12,3582,40,0,VIRGINI,200,GILES  W.B.,-0.055,0.317,0.0686,0.1013,0.0413,-53.77993,150,28,0.699
12,1007,40,0,VIRGINI,200,BRENT  R.,-0.553,-0.039,0.0896,0.1012,-0.1324,-26.54829,110,12,0.786
13,2316,1,0,CONNECT,1,DANA  S.W.,0.935,-0.356,0.2993,0.0871,0.789,-44.66301,203,21,0.803
13,2296,1,0,CONNECT,1,DAGGETT  D.,0.611,-0.432,0.1307,0.0864,0.4028,-39.74352,214,14,0.831
13,9947,11,0,DELAWAR,1,WELLS  W.H.,0.769,0.241,0.1209,0.0776,0.037,-55.64497,155,18,0.698
13,4586,11,0,DELAWAR,1,HORSEY  O.,0.631,-0.144,0.114,0.0643,0.289,-36.16181,208,18,0.84
13,9157,44,0,GEORGIA,200,TAIT  C.,-0.406,-0.321,0.1098,0.0552,-0.1008,-57.21462,225,25,0.775
13,1230,44,0,GEORGIA,200,BULLOCH  W.,-0.546,0.741,0.1348,0.2611,0.5327,-5.77062,48,3,0.887
13,686,44,0,GEORGIA,200,BIBB  W.W.,-0.648,-0.374,0.1023,0.1335,-0.3025,-38.34365,174,17,0.802
13,792,51,0,KENTUCK,200,BLEDSOE  J.,-0.372,-0.167,0.1211,0.1845,-0.039,-36.4277,166,17,0.803
13,685,51,0,KENTUCK,200,BIBB  G.M.,-0.187,-1.014,0.0926,0.1391,0.0861,-31.65129,85,15,0.689
13,9741,51,0,KENTUCK,200,WALKER  G.,-0.52,0.151,0.1187,0.2308,-0.1918,-13.78105,75,6,0.832
13,3377,45,0,LOUISIA,200,FROMENTIN,0.091,0.107,0.0481,0.0839,0.2451,-63.83772,233,31,0.76
13,1111,45,0,LOUISIA,200,BROWN  J.,-0.085,-0.344,0.1237,0.0771,-0.1363,-43.17961,188,24,0.795
13,3655,52,0,MARYLAN,1,GOLDSBOROUG,0.859,-0.592,0.1789,0.1184,0.2451,-40.06476,206,19,0.823
13,8678,52,0,MARYLAN,200,SMITH  S.,-0.083,0.333,0.0238,0.0351,-0.1991,-76.16901,209,36,0.695
13,9650,3,0,MASSACH,200,VARNUM  J.,-0.492,-0.871,0.1829,0.0636,0.1123,-113.16338,248,61,0.634
13,3705,3,0,MASSACH,1,GORE  C.,0.63,-0.465,0.1303,0.1077,0.3271,-30.18751,232,13,0.878
13,3610,4,0,NEW HAM,200,GILMAN  N.,0.675,0.299,0.1388,0.1146,0.3166,-24.32035,142,11,0.843
13,9341,4,0,NEW HAM,1,THOMPSON,0.679,-0.51,0.1719,0.126,0.414,-19.11402,105,8,0.834
13,6054,4,0,NEW HAM,1,MASON  J.,0.766,-0.313,0.135,0.0943,0.2844,-49.84114,222,13,0.799
13,1974,12,0,NEW JER,200,CONDIT  J.,-0.592,0.042,0.059,0.1005,-0.4257,-58.59128,228,30,0.773
13,5421,12,0,NEW JER,200,LAMBERT  J.,0.55,0.835,0.1653,0.0787,-0.0643,-58.24448,241,33,0.785
13,3539,13,0,NEW YOR,200,GERMAN  O.,0.669,0.743,0.1654,0.0959,-0.1475,-72.92072,225,39,0.723
13,5270,13,0,NEW YOR,1,KING  R.,0.596,-0.274,0.1284,0.0497,0.1985,-29.34242,226,11,0.878
13,9517,47,0,NORTH C,200,TURNER  J.,-0.571,-0.821,0.2073,0.1332,0.4564,-64.00311,239,31,0.765
13,8977,47,0,NORTH C,200,STONE  D.,-0.339,-0.941,0.1615,0.1061,-0.0474,-53.85381,112,34,0.618
13,6728,24,0,OHIO,200,MORROW  J.,-0.559,-0.033,0.0767,0.1092,-0.4451,-42.92969,251,18,0.843
13,10379,24,0,OHIO,200,WORTHINGTON,-0.465,-0.263,0.0958,0.1276,-0.0748,-37.5208,142,18,0.768
13,5210,24,0,OHIO,200,KERR  J.,-0.259,-0.531,0.1986,0.227,-0.1013,-14.25786,50,7,0.752
13,5392,14,0,PENNSYL,200,LACOCK  A.,-0.726,-0.379,0.094,0.1064,-0.4585,-43.5254,238,20,0.833
13,5594,14,0,PENNSYL,200,LEIB  M.,-0.166,0.529,0.0633,0.1598,-0.1229,-26.49617,89,14,0.743
13,7953,14,0,PENNSYL,200,ROBERTS  J.,-0.857,-0.516,0.2218,0.1181,-0.247,-20.94044,124,8,0.845
13,4651,5,0,RHODE I,200,HOWELL  J.,-0.394,0.333,0.0748,0.1006,-0.3311,-35.58858,158,17,0.798
13,4762,5,0,RHODE I,1,HUNTER  W.,0.753,-0.318,0.1227,0.0961,0.234,-48.58762,227,19,0.807
13,9216,48,0,SOUTH C,200,TAYLOR  J.,-0.449,-0.512,0.1139,0.0865,0.0637,-51.75597,230,20,0.798
13,3423,48,0,SOUTH C,200,GAILLARD,-0.285,-0.388,0.1028,0.0363,-0.0883,-72.0481,225,38,0.726
13,174,54,0,TENNESS,200,ANDERSON,-0.355,-0.356,0.1177,0.1135,-0.0673,-67.16579,204,35,0.719
13,1448,54,0,TENNESS,200,CAMPBELL,-0.583,0.176,0.0694,0.1253,-0.4242,-11.18008,80,7,0.87
13,9979,54,0,TENNESS,200,WHARTON  J.,-0.523,-0.172,0.1226,0.2265,-0.365,-31.52515,119,14,0.767
13,7985,6,0,VERMONT,200,ROBINSON,-0.581,0.373,0.0614,0.0977,-0.0728,-37.61913,180,20,0.811
13,1665,6,0,VERMONT,200,CHASE  D.,-0.544,0.714,0.0748,0.1655,0.0242,-48.42984,239,26,0.817
13,3582,40,0,VIRGINI,200,GILES  W.B.,-0.055,0.317,0.0686,0.1013,0.0413,-44.36621,170,21,0.77
13,1007,40,0,VIRGINI,200,BRENT  R.,-0.553,-0.039,0.0896,0.1012,-0.1324,-21.60297,110,9,0.822
13,420,40,0,VIRGINI,200,BARBOUR  J.,-0.179,0.056,0.0721,0.1062,0.0176,-13.72958,46,2,0.742
